channel_id,channel_title,channel_published_at,country,channel_topicIds
UCJrOtniJ0-NWz37R30urifQ,Alan Walker,2012-08-25T20:55:38.000Z,NO,/m/04rlf|/m/02lkt|/m/04rlf|/m/02lkt|/m/064t9
UCRF8Qu_pDAbcZQGOwbgy3Yw,JustAColombian,2015-01-01T22:20:36.000Z,CO,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCt_Fn52Kv8LRmg3q8-ZZAZw,TOP SONG,2016-10-04T08:33:53.000Z,,/m/04rlf|/m/04rlf|/m/064t9
UCo-QmKlyk0xex2PMxxaMAZQ,냠겨울,2015-01-11T15:10:03.000Z,,/m/04rlf|/m/019_rr|/m/019_rr|/m/04rlf|/m/03glg|/m/02jjt
UCtjFp8VXWIscsqQ2wokpo3Q,Naisa Alifia Yuriza (N.A.Y),2017-07-08T18:34:54.000Z,ID,/m/0bzvm2|/m/025zzc|/m/0bzvm2|/m/025zzc|/m/04rlf|/m/019_rr|/m/0403l3g
UCaaEIGXU4maGkf5JNFvX1Vg,Josie Jabs,2013-08-11T22:27:27.000Z,,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf
UCr7-2ld8nuc2-NGxasq87HA,bralcon,2017-02-07T20:22:42.000Z,US,/m/02jjt|/m/09kqc|/m/02vxn|/m/02jjt|/m/09kqc|/m/02vxn|/m/0bzvm2|/m/04rlf
UCJV88OJhTFHwDzLieCufxnA,Milli,2015-10-24T12:44:44.000Z,US,/m/04rlf|/m/0glt670|/m/019_rr|/m/02jjt|/m/04rlf|/m/019_rr|/m/0glt670|/m/02jjt
UCbsSKm-odXZnidOAvd78JBw,ARMI MotoVlog,2012-01-15T10:30:30.000Z,,/m/019_rr|/m/07yv9|/m/019_rr|/m/07yv9
UCK4msksPXfeA86CzF0C1WZw,Animation Studio,2015-10-28T18:42:23.000Z,,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt|/m/02vxn
UCe84DK6SWn3cFF5M2RCTgEQ,Live Music n Concert Tour,2018-08-08T03:43:07.000Z,US,/m/04rlf|/m/04rlf
UC9auYySOaoPLvgPmjw6QxEA,Marcio Guerra Canto,2006-11-25T13:54:33.000Z,BR,/m/04rlf|/m/04rlf
UCZTFCNCYGmVEJEf-lwVdd_g,Talented World,2016-06-08T15:27:09.000Z,,/m/02jjt|/m/04rlf|/m/0f2f9|/m/05qjc|/m/02jjt|/m/0f2f9|/m/04rlf|/m/05qjc|/m/019_rr|/m/03glg
UCdgubDQXPnWA_RaTD9jUzsQ,Blue Fox's Animations,2018-09-08T19:13:47.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/02jjt|/m/02vxn|/m/064t9
UCH3O0Czc95z96vRPgATcDjQ,Kevin Melonslice,2016-09-29T15:19:21.000Z,US,/m/04rlf|/m/04rlf|/m/0glt670|/m/0bzvm2
UCNt7jADuM-CvY7blBNKYG2A,Ghostey,2016-01-24T18:29:07.000Z,GB,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/02ntfj
UC1pseRX6fWMhAeMbGibYFuw,Osos,2017-06-02T19:16:42.000Z,EG,/m/04rlf|/m/02lkt|/m/064t9|/m/04rlf|/m/02lkt|/m/064t9|/m/0bzvm2
UCzGo-2GLTDervTjph2sMDkA,ッMatsuko - Kun,2018-09-29T21:04:18.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/02vxn
UCKagzFoqwBKSVNIIfwjXWhw,Retta[레타],2019-03-31T10:53:43.000Z,,/m/04rlf|/m/04rlf|/m/064t9
UC5vCpcJunZweYwFOXbdDY4A,Cristine Hilado,2018-10-26T09:32:59.000Z,,/m/04rlf|/m/064t9|/m/02jjt|/m/02vxn|/m/04rlf|/m/02jjt|/m/02vxn|/m/064t9|/m/0bzvm2
UC0rHlBivy5yxOfJFoEDZBmA,PizzaManBros121,2017-02-05T17:48:40.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UCFEpFpv82DGownPexhrpkZg,Best TikTok Compilations,2017-04-12T15:25:33.000Z,,/m/04rlf|/m/04rlf|/m/02jjt
UCVgO1mTtbpZRA05u41Zexmw,joopyspim,2011-12-27T23:52:20.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt|/m/019_rr
UC-uZGHF2elZhXcz56oRanCQ,The Clark Twins,2012-08-17T02:05:45.000Z,US,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670|/m/0g293|/m/064t9|/m/019_rr
UCAMiu_4rt5Lh1VtGfFV1qtw,Stars of Deadlight,2017-03-11T03:04:16.000Z,,/m/04rlf|/m/04rlf
UCnSQ1Gg09PqBCHZQKBFRMdw,잡학석사,2017-04-30T23:55:19.000Z,,/m/02jjt|/m/0f2f9|/m/09kqc|/m/02jjt|/m/0f2f9|/m/09kqc|/m/02vxn
UC_00mIU6s9pjR4HGDODaJCw,Carnatavr T,2015-04-29T14:51:00.000Z,,/m/02jjt|/m/02jjt|/m/0bzvm2|/m/02vxn
UC6hnTslyFDRhd1qSx5_cEpg,Gacha Pikachu,2014-04-05T09:08:35.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UC5eiKjtxTp5U7crn8NdDoOA,Hayyim PL,2014-11-02T01:45:05.000Z,US,/m/04rlf|/m/064t9|/m/05rwpb|/m/04rlf|/m/064t9|/m/05rwpb
UCbv2OBLeYiYe7B6WgPDnLow,The Normies,2015-04-14T17:26:44.000Z,US,/m/02jjt|/m/0f2f9|/m/02jjt|/m/02vxn|/m/0f2f9
UC_2PS7jdJhTQBO6qiTVgE5Q,trulyVbeauty,2015-12-22T21:47:12.000Z,US,/m/019_rr|/m/019_rr|/m/04rlf|/m/02wbm
UCky4B_P_AJ9QST2RDdXODWw,toddy smith,2014-05-29T18:40:18.000Z,,/m/02jjt|/m/04rlf|/m/02jjt|/m/04rlf
UC5RBQQ6ORrmlthNgERGd_kQ,FILMS&SERIES,2019-05-01T13:34:52.000Z,FR,/m/02jjt|/m/02vxn|/m/0f2f9|/m/02jjt|/m/02vxn|/m/0f2f9
UCQVKX-hPI9GB9ID_HO5avkQ,Rhodes Rants,2017-07-11T11:45:55.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCBkZWl8s1Cg22Yw11O6A-PQ,The Ghetto Demigod,2012-12-08T17:04:08.000Z,US,/m/0bzvm2|/m/04rlf|/m/025zzc|/m/0bzvm2|/m/04rlf|/m/025zzc|/m/0403l3g|/m/02jjt
UCBMvWaA97BAegvJ_Hz6Vwuw,Yo Mama,2005-09-18T05:33:48.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCeyS2RhY-7Rtb4KFLRyZhMg,H.J.Freaks,2006-12-07T03:29:45.000Z,,/m/04rlf|/m/04rlf|/m/028sqc
UCVEEslyMt6lAwWvH7MgdQdg,Goten,2016-09-09T11:53:45.000Z,AU,/m/02jjt|/m/02vxn|/m/04rlf|/m/0bzvm2|/m/02jjt|/m/02vxn|/m/0bzvm2|/m/04rlf|/m/025zzc|/m/0403l3g
UCL1UzIm1tUevqn5D10lwfBw,Coding Elite,2009-09-18T12:05:48.000Z,,/m/04rlf|/m/098wr|/m/02jjt|/m/04rlf|/m/098wr|/m/02jjt|/m/05qt0|/m/0glt670
UC7rd_RxjmljprJKB6i_LSOA,alphaQ,2018-08-06T19:53:09.000Z,IN,/m/0bzvm2|/m/025zzc|/m/04rlf|/m/0bzvm2|/m/025zzc|/m/04rlf
UCl_0K19VcZjgWpXpKAB3ZcQ,FVO,2017-01-15T03:24:09.000Z,,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670|/m/064t9
UCOmf_bO1rMhqOHQ0pzPL6zA,Sunset Safari,2014-12-14T20:07:57.000Z,US,/m/0bzvm2|/m/0bzvm2
UCJF5gGOftRW5YnGv5Qg0Qvg,Playlist US-UK Music - CEP,2018-07-26T07:32:26.000Z,SA,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCN1D1PA_j3tJx91Di0XnF2g,•Sasha the Devil 666•,2018-09-16T17:21:53.000Z,,/m/04rlf|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn|/m/019_rr
UCtJVN_PtWcgqWbis036HekA,britney dtaws,2017-07-09T07:34:37.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf|/m/0bzvm2
UCq7wcgREtUqCRLX363Lyv6A,only,2015-02-07T19:31:24.000Z,MX,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCkin59aR57-RgqvN04jHSIg,Joana Ceddia,2017-12-17T23:03:25.000Z,,/m/019_rr|/m/019_rr|/m/03glg|/m/04rlf
UChnfZKbuDfLQDKJ99Vv2sOw,Vine Zone,2016-05-23T18:54:47.000Z,AL,/m/02jjt|/m/09kqc|/m/02jjt|/m/09kqc
UCLaegiCn49AMA6gyh4bbosg,TheLoLHounds,2014-11-09T05:24:48.000Z,AU,/m/0bzvm2|/m/0403l3g|/m/025zzc|/m/03hf_rm|/m/0bzvm2|/m/0403l3g|/m/025zzc|/m/03hf_rm
UCGLZM90Fgh4R25bXgIpnUsw,MellowSwirl 2.0,2018-05-28T20:31:57.000Z,, 
UC_6QN3CBe-0EW5pGCTKzEfQ,Dante D'Angelo,2015-03-31T20:21:42.000Z,US,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/0glt670
UCBN1K8xke1spkXI5e2nogYw,콜드쉽 Coldsheep,2012-12-15T12:55:18.000Z,KR,/m/04rlf|/m/04rlf|/m/028sqc|/m/064t9
UCYfKeE90eorJQzowEuaV4bg,Brian and Brandee,2018-02-12T14:58:49.000Z,US,/m/019_rr|/m/019_rr|/m/02jjt|/m/068hy|/m/02wbm
UC57CDvpwqAxHrJvVkZbaBxA,GuitarZero2Hero Express,2018-01-31T04:47:45.000Z,AU,/m/04rlf|/m/064t9|/m/06by7|/m/04rlf|/m/064t9|/m/06by7
UCvzWGXYFDiiJ338KIJPhbhQ,Black Gryph0n,2007-09-13T05:25:33.000Z,US,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt
UC1FqzLdYMPWYjjZglHRY3Ww,Erika Shun's Amv/Asmv,2016-03-04T14:49:27.000Z,,/m/04rlf|/m/04rlf|/m/05rwpb
UCNHMHtwkkciMReGp-uDkJAg,Ricky Reaction,2018-02-04T16:29:03.000Z,US,/m/04rlf|/m/028sqc|/m/02jjt|/m/04rlf|/m/028sqc|/m/02jjt|/m/064t9|/m/02vxn
UCRGSZrOJXO9RR8nn6gJftrg,Moonsong 2003,2014-03-05T02:37:36.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCXmVqOFDGcwbcddN04EyK_Q,pantomyme,2007-06-10T16:46:29.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt
UCT0hbLDa-unWsnZ6Rjzkfug,FilmSelect Trailer,2016-08-15T09:41:58.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf
UCBgBuab0BRgZQ9V4WPG0cyA,Willz / David,2019-04-10T21:47:25.000Z,,/m/04rlf|/m/064t9
UCme7doRMZq3Si4wh2Q98wrA,moonlight plays :3,2016-12-21T19:38:18.000Z,,/m/0bzvm2|/m/04rlf|/m/0bzvm2|/m/04rlf|/m/02jjt|/m/019_rr
UCB4h9W7NCmbP1AH8hbdy-vw,FreeDecX,2016-10-10T14:04:54.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/0bzvm2|/m/02lkt|/m/025zzc|/m/0403l3g
UC817iNYWxp3KPOHYhWnW-Sg,Sax Club - Aulas e Tutoriais,2018-07-30T03:06:50.000Z,BR,/m/04rlf|/m/0g293|/m/04rlf|/m/0g293
UCYQrux6yafAU7mutqd4S99A,Hira Mizu,2014-01-08T11:03:04.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02lkt
UC1dDig68uYf_1QM7GJ9ecTA,Joey Pockett,2016-08-03T14:32:45.000Z,GB,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UC-w1xZ0id_tmiETw6qIi6DA,Blacky _,2018-11-09T20:13:50.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UCcrdoPuIPwLTPnzK5792kcA,NemRaps,2011-10-24T22:48:01.000Z,,/m/02jjt|/m/09kqc|/m/04rlf|/m/02jjt|/m/09kqc|/m/04rlf|/m/02vxn
UCL1TIsbdlFGMZ5hxvf3-gzA,LifeOfKatieKate,2018-12-11T16:41:56.000Z,US,/m/019_rr|/m/02jjt|/m/019_rr|/m/02jjt|/m/04rlf|/m/0bzvm2
UCY6aWSC5VtVR6DRyi_xVM7g,NothingButAmazing,2017-08-14T17:54:31.000Z,CA,/m/06ntj|/m/018w8|/m/06ntj|/m/018w8
UCG0t1P17afwcH_kKswYwMnA,Vinh Banh,2015-06-10T09:15:24.000Z,US,/m/019_rr|/m/019_rr|/m/04rlf|/m/06ntj
UCRRZ6AIoE3NIyU261y0u-aQ,TONY_ Gaming,2019-02-18T13:37:42.000Z,LY,/m/0bzvm2|/m/0bzvm2|/m/04rlf
UCYQyIX53YpxxfDOSUpk8SfA,Sly Reacts,2012-09-08T06:57:23.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/0bzvm2
UCo7eHT1ctoB65m_Enfhq-OA,ALL KPOP Star,2017-02-02T13:11:00.000Z,VN,/m/04rlf|/m/028sqc|/m/04rlf|/m/028sqc|/m/064t9
UCKY5PiEq8Tl9r7f3qittXng,ET Canada,2011-06-29T22:07:22.000Z,CA,/m/02jjt|/m/0f2f9|/m/02jjt|/m/0f2f9|/m/04rlf
UCLsfHNECI0CFxEffhZRnXnQ,ღ GonzaloFox ღ,2017-04-08T17:53:48.000Z,CL,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/04rlf|/m/02vxn
UCSHmAqKhYQeNKJ8hoDZlOuw,NickSaurus,2014-01-27T19:05:11.000Z,ES,/m/0bzvm2|/m/0403l3g|/m/0bzvm2|/m/0403l3g
UCxcSWqigboB-sUhQa5AUPdQ,just kth.,2016-06-04T11:06:54.000Z,,/m/04rlf|/m/064t9|/m/02lkt|/m/04rlf|/m/064t9|/m/02lkt
UCOXhczJ8_PEVj1m736GCkNw,Sas V,2011-03-02T19:35:19.000Z,,/m/04rlf|/m/06by7|/m/064t9|/m/04rlf|/m/06by7|/m/064t9
UCWrYnmDHnJ0_7PFFhZ4REuQ,MF10COMPS™,2017-06-06T00:12:43.000Z,FR,/m/02vx4|/m/06ntj|/m/06ntj|/m/02vx4
UCPIgvYPwgXMEaGA5zToiSOg,Monkey BRV ไ,2018-02-28T02:00:58.000Z,US,/m/04rlf|/m/06cqb|/m/04rlf|/m/06cqb|/m/02mscn
UCKOj8diueSlKkaZ9-uZs9zQ,Sad Barttt,2017-01-19T04:53:30.000Z,BR,/m/04rlf|/m/0glt670|/m/04rlf|/m/0glt670
UC15LbC1qXfNnOIYPKibO5Wg,Tiih Tube Séries,2019-02-26T10:31:47.000Z,BR,/m/02jjt
UCAN55OdoPI2LfqnJd4zWN7Q,Achieve More! Scotland,2016-08-02T12:47:08.000Z,GB,/m/02jjt|/m/05qjc|/m/02jjt|/m/05qjc|/m/019_rr|/m/03glg
UC7mQerhKnRITfjSg_v8D_rA,Retro Raider,2013-09-29T18:57:24.000Z,PT,/m/0bzvm2|/m/0bzvm2|/m/025zzc|/m/019_rr|/m/07c1v
UCHAkxAg4AJfbja8HGc3OO3A,Wexer,2015-03-24T10:52:14.000Z,,/m/04rlf|/m/04rlf|/m/0bzvm2
UCPMhsGX1A6aPmpFPRWJUkag,Sinon,2013-09-05T17:45:20.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UClWvs0L797ZsArlR7JdK8_Q,HITZ LYRIC,2016-09-05T02:08:34.000Z,ID,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/028sqc
UCYoSqijziDz1PZq-ecKeamg,Hernando Cruz,2012-05-08T19:33:01.000Z,,/m/04rlf|/m/04rlf|/m/064t9|/m/0g293
UCJt2hD6lSgN_TXQKCTPEvQw,HarrisM m,2010-12-16T11:13:23.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt|/m/02lkt|/m/019_rr|/m/03glg|/m/05qjc
UC1IocYhHcmBkdvOKbncLb0w,Peter Buka,2016-02-11T10:54:18.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/05rwpb
UCODdWl3hQZIZs1uquoPwtcg,8D Era,2013-01-26T17:11:00.000Z,US,/m/04rlf|/m/064t9|/m/02lkt|/m/04rlf|/m/064t9|/m/02lkt
UCLWBv6SD1mdvajkN9fcMaWQ,تايقر | t1GGEEr,2013-01-13T11:31:42.000Z,SA,/m/02jjt|/m/019_rr|/m/019_rr|/m/02jjt|/m/02wbm|/m/0bzvm2
UC0fhT9ooTFb3jEwWjWMohDA,ღ꧁Raissa Shadow Arts꧂ღ,2018-12-20T08:05:31.000Z,,/m/04rlf|/m/04rlf
UCzW1IcOmFtB1WjnZ1XArXzA,jamershinobioneobi02,2013-05-25T02:38:40.000Z,CA,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCU-lv_2aYu4Oes7rUjvT7Qw,VADIM SANDERSON,2014-01-26T12:29:06.000Z,US,/m/04rlf|/m/02lkt|/m/064t9|/m/04rlf|/m/02lkt|/m/064t9
UCnKDHHFEZJiNCzs3qjt4q_Q,Cartoon Channel,2015-09-21T18:13:14.000Z,,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCm5uJrvxvbiQcfCWQqE-Iug,FoxCast Media,2018-05-24T17:16:04.000Z,,/m/04rlf|/m/0bzvm2|/m/025zzc|/m/0bzvm2|/m/04rlf|/m/025zzc|/m/02jjt|/m/02vxn
UCDtibXHe677IBwcgNdYO7xA,A Reel and A Beer,2018-06-24T23:40:58.000Z,US,/m/02jjt|/m/02vxn|/m/019_rr|/m/02jjt|/m/019_rr|/m/02vxn|/m/02wbm|/m/0f2f9
UC59nb77uYZqkMrclAGGbtag,SAGP,2017-02-21T22:07:08.000Z,MX,/m/0bzvm2|/m/025zzc|/m/0403l3g|/m/0bzvm2|/m/025zzc|/m/0403l3g
UCuweyx45Tbm6Zu5otbYhT3w,pReview'd,2016-12-20T01:56:53.000Z,US,/m/0bzvm2|/m/02jjt|/m/025zzc|/m/02vxn|/m/0bzvm2|/m/02jjt|/m/025zzc|/m/02vxn|/m/0403l3g
UCTLeXtCM7fsLOPsgi15nkyg,Angelica Emerson,2018-04-27T16:13:45.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt
UCJb7_Qsz9pNQDcOA4YA6TxA,Jinx,2013-04-30T08:32:56.000Z,US,/m/02jjt|/m/04rlf|/m/02jjt|/m/04rlf
UCGKFpegl7pnPVBi6FhZd4kQ,SSUtv Sports,2009-10-29T04:27:02.000Z,TW,/m/06ntj|/m/06ntj|/m/018w8|/m/019_rr
UC19wHqb_vnglAFaFF3a7DNA,PS22 Chorus,2006-07-24T02:09:06.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/05rwpb
UCt3PiR2F6agxWThsJCkvPWg,TimothyDeLaGhetto Vlogs,2006-10-02T16:19:53.000Z,,/m/04rlf|/m/04rlf|/m/019_rr|/m/02jjt
UCj1WhKC8FyJYqz2yDviHlDw,Honey Fandoms,2018-02-06T07:08:16.000Z,,/m/04rlf|/m/028sqc|/m/04rlf|/m/028sqc|/m/064t9
UC18y1NpG-0NJ8Sd7VB7MdLw,daydream,2017-11-17T19:51:49.000Z,BR,/m/04rlf|/m/05rwpb|/m/064t9|/m/04rlf|/m/05rwpb|/m/064t9|/m/06j6l|/m/0gywn|/m/0g293
UCIXjxl8Vk86MAR0GfRx13Sg,Screamii,2017-09-18T05:22:39.000Z,RU,/m/04rlf|/m/02jjt|/m/04rlf|/m/02vxn|/m/0bzvm2
UCZpNt1p-r1g2OhoH9JCQrOg,PokéDon,2018-05-16T05:23:08.000Z,IN,/m/0bzvm2|/m/0403l3g
UCUeasxyGvClksGeOkLe4veA,TravTravTrav,2018-07-06T22:52:20.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/0bzvm2|/m/064t9|/m/0403l3g
UC7fF10m3-Wh-LaGNk3Uh4nA,PTSAUDACOES2010,2010-02-14T22:39:59.000Z,,/m/04rlf|/m/02jjt|/m/02jjt|/m/098wr|/m/04rlf|/m/05qt0|/m/0f2f9
UCycIpe1EScxqe0j3GFNHnaw,movies clips,2018-11-30T14:17:42.000Z,IN,/m/02jjt|/m/02vxn|/m/04rlf|/m/028sqc|/m/02jjt|/m/04rlf|/m/02vxn|/m/028sqc
UCLVFPwddY6N4YTlGRgztU5g,SALSABOOM PRODUCCIONES,2015-12-05T00:16:49.000Z,PE,/m/04rlf|/m/0g293|/m/04rlf|/m/0g293
UCeAF4mA8AbgACwT7fyN9shg,Gacha Cookie ;3,2018-09-08T06:56:57.000Z,AD,/m/04rlf|/m/04rlf|/m/02jjt|/m/02vxn|/m/0bzvm2
UCIHCfIk92hl2WVoWMnYF0BA,ッM I L C H U,2018-07-19T06:20:59.000Z,, 
UC6VT3Fhk2z3-4leoCoZpyPQ,Reação Imediata,2018-04-05T02:28:36.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/06by7
UC1Z3B2Do4LO3LERfk5siUYQ,Roja Kumar,2016-05-31T19:01:09.000Z,,/m/019_rr|/m/04rlf|/m/019_rr|/m/04rlf|/m/02jjt
UCRei8TBpt4r0WPZ7MkiKmVg,Berd,2010-09-19T18:50:36.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/0bzvm2
UCjOCymoQmXDsz7qdAu1_teg,song wonsub송원섭,2013-04-17T09:11:17.000Z,KR,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9|/m/02jjt
UC_G1umB-cFT1W48GctICRiQ,Tomo Shindo,2006-03-09T02:24:42.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCtJZ0rWMsgqOg2EE_lc4cAg,Nathalie Gacha不幸です,2018-11-09T12:26:08.000Z,,/m/04rlf|/m/04rlf
UCqu6wvCJTEnnw_qBlCdsvYg,Karin & Skyler,2013-01-29T22:13:42.000Z,US,/m/04rlf|/m/019_rr|/m/04rlf|/m/019_rr|/m/0bzvm2
UCUnPrAplfMrRUfWs0xsEFEQ,Juanjozo,2011-05-06T18:24:20.000Z,,/m/04rlf|/m/05rwpb|/m/04rlf|/m/05rwpb|/m/06by7
UC25DgK0nXa7ERapouwZzK8g,Sun Music,2016-05-27T17:20:29.000Z,,/m/04rlf|/m/02lkt|/m/04rlf|/m/02lkt
UCxxz5bt2O86-Kim6k8eVMVg,DIDI FUN ART,2017-01-18T20:25:03.000Z,US, 
UCibwdu9Cp9Y9JO_r0DUqFZQ,Aiko- Chan,2012-06-19T05:03:02.000Z,,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCisO8wJLuTb8ouF3e37tmpA,Недвижимость в Турции - ALTOP Real Estate,2015-09-15T09:27:23.000Z,TR,/m/019_rr|/m/019_rr|/m/01k8wb
UC6JsHxt0c9nmyzp4fTDfQ-w,Stevenator Bensonica,2015-02-03T01:59:53.000Z,US,/m/0bzvm2|/m/02jjt|/m/019_rr|/m/02jjt|/m/0bzvm2|/m/019_rr|/m/02vxn|/m/04rlf
UCvxsGW30gp6QCVjPAKA0kiA,Beto AMV,2015-07-06T22:48:15.000Z,MX,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf
UCjHNL7JLniEEMUaaRtM7xaA,russia th,2019-03-24T03:20:07.000Z,,/m/04rlf|/m/04rlf|/m/02jjt|/m/02vxn
UC9SwQis-i5IG8lu0BtMO1qQ,Tyceno,2016-08-06T16:20:31.000Z,NZ,/m/0bzvm2|/m/022dc6|/m/0403l3g|/m/0bzvm2|/m/022dc6|/m/0403l3g|/m/025zzc
UCagplPOBQE4pDM75n7h6jPA,Regal,2010-09-24T19:36:15.000Z,US,/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn
UCcFSbJwY-du1xdDRSRi1RXw,Tyler Bianco,2014-11-06T21:30:55.000Z,,/m/0bzvm2|/m/0bzvm2|/m/04rlf|/m/019_rr|/m/06by7|/m/0403l3g|/m/0kt51
UCIH1ga0sgw1VF5uEo4aVNiQ,꧁༺Mĕчтã ŶŦ༻꧂,2018-09-23T14:28:51.000Z,,/m/04rlf|/m/04rlf
UCxN9daow5O-fBez5I7nblfg,bitty DONUT,2016-07-13T04:53:29.000Z,,/m/04rlf|/m/02jjt|/m/04rlf|/m/02jjt
UCLEfj4oLV5up5Dbt1Fe8fWQ,The Cyber Nerds,2015-01-07T21:43:48.000Z,GB,/m/02jjt|/m/0bzvm2|/m/02vxn|/m/025zzc|/m/0bzvm2|/m/02jjt|/m/025zzc|/m/02vxn|/m/0403l3g
UCtrpxGIPQFhvGi4jOp4xQSQ,Alliyah Cadeliña,2009-08-24T06:32:47.000Z,PH,/m/04rlf|/m/064t9|/m/04rlf|/m/064t9
UCmEN8370iTydgzVlK24trFQ,Daniel Trajano,2019-02-06T16:17:41.000Z,BR,/m/02vxn|/m/02jjt|/m/02jjt|/m/02vxn
UCQ19MtJaiSnSpk3b6nZ2sQA,•D҉A҉R҉K҉ H҉E҈A҉R҉T҉,2018-12-28T16:19:17.000Z,,/m/04rlf|/m/0bzvm2|/m/04rlf|/m/0bzvm2|/m/02lkt
UC_sF7sZUl9o2CTtCWrHFa3g,ZooReacts123,2017-08-30T20:42:09.000Z,,/m/04rlf|/m/064t9|/m/028sqc|/m/04rlf|/m/028sqc|/m/064t9|/m/02jjt
UC3k4Tn0XRZ2urVwBLY5s9Zw,Tus Clases De Guitarra,2007-07-24T16:12:57.000Z,AR,/m/04rlf|/m/06by7|/m/04rlf|/m/06by7
UCy_gN5pcdSiPCZrsuzjAB5Q,*Liza* Shet,2018-04-28T18:07:08.000Z,,/m/04rlf|/m/02jjt|/m/02jjt|/m/04rlf|/m/02vxn|/m/019_rr
UC8q3g7pX2-FaKjRHdrbSGdA,MUSIC IS LIFE,2013-07-06T12:19:16.000Z,PL,/m/04rlf|/m/02lkt|/m/04rlf|/m/02lkt|/m/064t9
UCeqvACm1-dzBeVlcAwMNX1Q,DaveAce,2014-08-04T02:52:10.000Z,US,/m/0bzvm2|/m/0403l3g|/m/025zzc|/m/0bzvm2|/m/0403l3g|/m/025zzc
UCxWpcFVs1a0s_uj9soGIaIA,Smurfing Turk,2015-10-22T22:10:09.000Z,GB,/m/04rlf|/m/02jjt|/m/0glt670|/m/04rlf|/m/02jjt|/m/0glt670|/m/0bzvm2
UCSVsSm4S2ZXNgT4hPqoTLBg,Justin Vasquez,2009-02-25T06:40:17.000Z,PH,/m/04rlf|/m/04rlf|/m/064t9
UCowyx7r4BuMbm4pBNkeEfGw,AquaStar,2017-12-02T17:10:14.000Z,,/m/04rlf|/m/02jjt|/m/02vxn|/m/02jjt|/m/02vxn|/m/04rlf
UCp6DwdAiwIaKAPuB7ZkL0og,Martim103 Plays,2013-06-24T22:48:05.000Z,PT,/m/019_rr|/m/0bzvm2|/m/0403l3g|/m/019_rr|/m/0bzvm2|/m/02jjt|/m/0403l3g|/m/03glg|/m/02vxn|/m/04rlf
